ID	CLASSIFI	TRAD	SIMP	IPA_S	IPA_T	JYUTPING	SOUR	EXPL	NOTE
1246	十九、方位/天上	天上	天上	tʰin55 ʃœŋ22	tʰin55 ʃœŋ22	tin1 soeng6	P1896	天上	
1247	十九、方位/街上	街上	街上	kai55 ʃœŋ22	kai55 ʃœŋ22	gaai1 soeng6	P1898	街上	
1248	十九、方位/桌上	檯上	台上	tʰɔi21 ʃœŋ22	tʰɔi21 ʃœŋ22	toi4 soeng6	P1898	桌上	
1249	十九、方位/心裏	心裏底	心里底	ɬɐm55 li23 tɐi35	ɬɐm55 li24 tɐi35	slam1 li5 dai2	P1898	心裏	
1250	十九、方位/東邊	東邊	东边	tuŋ55 pin22	tʊŋ55 pin22	dung1 bin6	P1900	東邊	
1251	十九、方位/南邊	南邊	南边	nam21 pin22	nam21 pin22	naam4 bin6	P1900	南邊	
1252	十九、方位/西邊	西邊	西边	ɬɐi55 pin22	ɬɐi55 pin22	slai1 bin6	P1900	西邊	
1253	十九、方位/北邊	北邊	北边	pɐk5 pin22	pɐk5 pin22	bak1 bin6	P1902	北邊	
1254	十九、方位/東邊	東便	东便	tuŋ55 pin22	tʊŋ55 pin22	dung1 bin6	P1900	東邊	原文作「東邊」
1255	十九、方位/南邊	南便	南便	nam21 pin22	nam21 pin22	naam4 bin6	P1900	南邊	原文作「南邊」
1256	十九、方位/西邊	西便	西便	ɬɐi55 pin22	ɬɐi55 pin22	slai1 bin6	P1900	西邊	原文作「西邊」
1257	十九、方位/北邊	北便	北便	pɐk5 pin22	pɐk5 pin22	bak1 bin6	P1902	北邊	原文作「北邊」
1258	十九、方位/邊兒上	邊邊	边边	pin55 pin55	pin55 pin55	bin1 bin1	P1902	邊兒上	
1259	十九、方位/角落	角落頭	角落头	kɔk3 lɔk3 tʰɐu21	kɔk3 lɔk3 tʰɐu21	gok3 lok3 tau4	P1902	角落	
1260	十九、方位/牀底	牀底	床底	tʃʰɔŋ21 tɐi35	tʃʰɔŋ21 tɐi35	cong4 dai2	P1904	牀底	
1261	十九、方位/樓下	樓底下	楼底下	lɐu21 tɐi35 ha22	lɐu21 tɐi35 ha22	lau4 dai2 haa6	P1904	樓下	
1262	十九、方位/別處	別處	别处	pit2 tʃʰy33	pit2 tʃʰy33	bit6 cyu3	P1904	別處	
1263	二十、指代/誰	邊個	边个	pin55 kɔ33	pin55 kɔ33	bin1 go3	P1906	誰	
1264	二十、指代/自己	自己	自己	tʃi22 ki35	tʃi22 ki35	zi6 gi2	P1906	自己	
1265	二十、指代/我	我	我	ŋɔ23	ŋɔ24	ngo5	P1906	我	
1266	二十、指代/你	你	你	ni23	ni24	ni5	P1908	你	
1267	二十、指代/她	𠍲	𠍲	kʰy23	kʰy24	kyu5	P1908	她	
1268	二十、指代/他	𠍲	𠍲	kʰy23	kʰy24	kyu5	P1908	他	
1269	二十、指代/它	𠍲	𠍲	kʰy23	kʰy24	kyu5	P1910	它	
1270	二十、指代/她	佢	佢	kʰy23	kʰy24	kyu5	P1908	她	原文作「𠍲」字
1271	二十、指代/他	佢	佢	kʰy23	kʰy24	kyu5	P1908	他	原文作「𠍲」字
1272	二十、指代/它	佢	佢	kʰy23	kʰy24	kyu5	P1910	它	原文作「𠍲」字
1273	二十、指代/我的	我嘅	我嘅	ŋɔ23 kɛ33	ŋɔ24 kɛ33	ngo5 ge3	P1910	我的	原文[kɛ33]有音無字
1274	二十、指代/你的	你嘅	你嘅	ni23 kɛ33	ni24 kɛ33	ni5 ge3	P1910	你的	原文[kɛ33]有音無字
1275	二十、指代/他的	𠍲嘅	𠍲嘅	kʰy23 kɛ33	kʰy24 kɛ33	kyu5 ge3	P1912	他的	原文[kɛ33]有音無字
1276	二十、指代/他的	佢嘅	佢嘅	kʰy23 kɛ33	kʰy24 kɛ33	kyu5 ge3	P1912	他的	原文作「𠍲」字
1277	二十、指代/別的	另外嘅	另外嘅	liŋ22 ŋɔi22 kɛ33	leŋ22 ŋɔi22 kɛ33	ling6 ngoi6 ge3	P1912	別的	原文[kɛ33]有音無字
1278	二十、指代/你們	你哋	你哋	ni23 ti22	ni24 ti22	ni5 di6	P1912	你們	原文[ti22]有音無字
1279	二十、指代/他們	𠍲哋	𠍲哋	kʰy23 ti22	kʰy24 ti22	kyu5 di6	P1914	他們	原文[ti22]有音無字
1280	二十、指代/他們	佢哋	佢哋	kʰy23 ti22	kʰy24 ti22	kyu5 di6	P1914	他們	原文作「𠍲」字，原文[ti22]有音無字
1281	二十、指代/我們	我哋	我哋	ŋɔ23 ti22	ŋɔ24 ti22	ngo5 di6	P1914	我們	原文[ti22]有音無字
1282	二十、指代/咱們	我哋	我哋	ŋɔ23 ti22	ŋɔ24 ti22	ngo5 di6	P1914	咱們	原文[ti22]有音無字
1283	二十、指代/爺兒們	啲男人	啲男人	ti55 nam21 iɐn21	ti55 nam21 jɐn21	di1 naam4 jan4	P1916	爺兒們	原文[ti55]有音無字
1284	二十、指代/娘兒們	啲女人	啲女人	ti55 ny23 iɐn21	ti55 ny24 jɐn21	di1 nyu5 jan4	P1916	娘兒們	原文[ti55]有音無字
1285	二十、指代/桌子（指許多張）	檯	台	tʰɔi21	tʰɔi21	toi4	P1916	桌子（指許多張）	
1286	二十、指代/夫妻倆	兩公婆	两公婆	lœŋ23 kuŋ55 pʰɔ21	lœŋ24 kʊŋ55 pʰɔ21	loeng5 gung1 po4	P1918	夫妻倆	
1287	二十、指代/我們倆	我哋兩個	我哋两个	ŋɔ23 ti22 lœŋ23 kɔ33	ŋɔ24 ti22 lœŋ24 kɔ33	ngo5 di6 loeng5 go3	P1918	我們倆	原文[ti22]有音無字
1288	二十、指代/爺兒倆	兩崽爺	两崽爷	lœŋ23 tʃɐi35 iɛ21	lœŋ24 tʃɐi35 jɛ21	loeng5 zai2 je4	P1918	爺兒倆	
1289	二十、指代/弟兄倆	兩兄弟	两兄弟	lœŋ23 hiŋ55 tɐi22	lœŋ24 heŋ55 tɐi22	loeng5 hing1 dai6	P1920	弟兄倆	
1290	二十、指代/這個	阿個	阿个	a33 kɔ33	a33 kɔ33	aa3 go3	P1920	這個	原文[a33]有音無字
1291	二十、指代/那個	嚕個	噜个	lu55 kɔ33	lu55 kɔ33	lu1 go3	P1920	那個	原文[lu55]有音無字
1292	二十、指代/哪個	哪個	哪个	na23 kɔ33	na24 kɔ33	naa5 go3	P1922	哪個	
1293	二十、指代/這裏	阿啲	阿啲	a33 ti55	a33 ti55	aa3 di1	P1922	這裏	原文有音無字
1294	二十、指代/那裏	嚕啲	噜啲	lu55 ti55	lu55 ti55	lu1 di1	P1922	那裏	原文有音無字
1295	二十、指代/哪裏	邊啲	边啲	pin55 ti55	pin55 ti55	bin1 di1	P1924	哪裏	原文[ti55]有音無字
1296	二十、指代/這些	阿啲	阿啲	a33 ti55	a33 ti55	aa3 di1	P1924	這些	原文有音無字
1297	二十、指代/那些	嚕啲	噜啲	lu55 ti55	lu55 ti55	lu1 di1	P1924	那些	原文有音無字
1298	二十、指代/哪些	邊啲	边啲	pin55 ti55	pin55 ti55	bin1 di1	P1926	哪些	原文[ti55]有音無字
1299	二十、指代/這樣（做）	噉樣	噉样	kɐm35 iœŋ22	kɐm35 jœŋ22	gam2 joeng6	P1926	這樣（做）	原文[kɐm35]有音無字
1300	二十、指代/那樣（做）	噉樣	噉样	kɐm35 iœŋ22	kɐm35 jœŋ22	gam2 joeng6	P1926	那樣（做）	原文[kɐm35]有音無字
1301	二十、指代/怎樣（做）	同點	同点	tʰuŋ21 tim35	tʰʊŋ21 tim35	tung4 dim2	P1928	怎樣（做）	
1302	二十、指代/什麼	乜嘢	乜嘢	mɐt5 iɛ23	mɐt5 jɛ24	mat1 je5	P1928	什麼	原文有音無字
1303	二十、指代/爲什麼	爲乜嘢	为乜嘢	uɐi22 mɐt5 iɛ23	wɐi22 mɐt5 jɛ24	wai6 mat1 je5	P1928	爲什麼	原文[mɐt5 iɛ23]有音無字
1304	二十一、副詞/剛纔	啱啱	啱啱	ŋam55 ŋam55	ŋam55 ŋam55	ngaam1 ngaam1	P1930	剛纔	原文有音無字
1305	二十一、副詞/剛好	啱好	啱好	ŋam55 hu35	ŋam55 hu35	ngaam1 hu2	P1930	剛好	原文[ŋam55]有音無字
1306	二十一、副詞/還（飯還沒熟）	重	重	tʃuŋ22	tʃʊŋ22	zung6	P1930	還（飯還沒熟）	原文有音無字
1307	二十一、副詞/光（光吃飯不吃麪）	淨	净	tʃiŋ22	tʃeŋ22	zing6	P1932	光（光吃飯不吃麪）	
1308	二十一、副詞/完（吃完）	嗮	嗮	ɬai33	ɬai33	slaai3	P1932	完（吃完）	原文有音無字
1309	二十一、副詞/有點兒	有啲	有啲	iɐu23 ti55	jɐu24 ti55	jau5 di1	P1932	有點兒	原文[ti55]有音無字
1310	二十一、副詞/快要	就要	就要	tʃɐu22 iu33	tʃɐu22 jiu33	zau6 jiu3	P1934	快要	
1311	二十一、副詞/老是	總係	总系	tʃuŋ35 hɐi22	tʃʊŋ35 hɐi22	zung2 hai6	P1934	老是	
1312	二十一、副詞/恐怕	恐怕	恐怕	huŋ35 pʰa33	hʊŋ35 pʰa33	hung2 paa3	P1934	恐怕	
1313	二十一、副詞/互相	互相	互相	ŋ̍22 ɬœŋ55	ŋ̍22 ɬœŋ55	ng6 sloeng1	P1936	互相	
1314	二十一、副詞/差點兒	差啲	差啲	tʃʰa55 ti55	tʃʰa55 ti55	caa1 di1	P1936	差點兒	原文[ti55]有音無字
1315	二十一、副詞/立刻	馬上	马上	ma23 ʃœŋ22	ma24 ʃœŋ22	maa5 soeng6	P1936	立刻	
1316	二十一、副詞/幸虧	多得	多得	tɔ55 tɐk5	tɔ55 tɐk5	do1 dak1	P1938	幸虧	
1317	二十一、副詞/一塊兒	一齊	一齐	iɐt5 tʃʰɐi21	jɐt5 tʃʰɐi21	jat1 cai4	P1938	一塊兒	
1318	二十一、副詞/故意	特登	特登	tɐk2 tɐŋ55	tɐk2 tɐŋ55	dak6 dang1	P1938	故意	
1319	二十一、副詞/壓根	根本	根本	kɐn55 pun35	kɐn55 pun35	gan1 bun2	P1940	壓根	
1320	二十一、副詞/實在	實在	实在	ʃɐt2 tʃɔi22	ʃɐt2 tʃɔi22	sat6 zoi6	P1940	實在	
1321	二十一、副詞/一共	一共	一共	iɐt5 kuŋ22	jɐt5 kʊŋ22	jat1 gung6	P1940	一共	
1322	二十一、副詞/不會（他不會來了）	冇會	冇会	mu23 ui23	mu24 wui24	mu5 wui5	P1942	不會（他不會來了）	原文[mu23]有音無字
1323	二十一、副詞/別	冇要	冇要	mu23 iu33	mu24 jiu33	mu5 jiu3	P1942	別	原文[mu23]有音無字
1324	二十一、副詞/不能	冇得	冇得	mu23 tɐk5	mu24 tɐk5	mu5 dak1	P1942	不能	原文[mu23]有音無字
1325	二十一、副詞/白（白跑一趟）	白	白	pak2	pak2	baak6	P1944	白（白跑一趟）	
1326	二十一、副詞/不必	冇使	冇使	mu23 ʃɐi35	mu24 ʃɐi35	mu5 sai2	P1944	不必	原文[mu23]有音無字
1327	二十一、副詞/不	冇	冇	mu23	mu24	mu5	P1944	不	原文有音無字
1328	二十一、副詞/胡（胡來）	亂	乱	lyn22	lyn22	lyun6	P1946	胡（胡來）	
1329	二十一、副詞/隨便	摎時	摎时	lau23 ʃi21	lau24 ʃi21	laau5 si4	P1946	隨便	原文[lau23]有音無字
1330	二十一、副詞/曾經	曾經	曾经	tʃʰɐŋ21 kiŋ55	tʃʰɐŋ21 keŋ55	cang4 ging1	P1946	曾經	
1331	二十一、副詞/終於	終於	终于	tʃuŋ55 y55	tʃʊŋ55 jy55	zung1 jyu1	P1948	終於	
1332	二十一、副詞/全部	冚唪唥	冚唪唥	hɐm21 pa21 lɐŋ21	hɐm21 pa21 lɐŋ21	ham4 baa4 lang4	P1948	全部	原文有音無字
1333	二十一、副詞/反正	橫直	横直	uaŋ21 tʃik2	waŋ21 tʃek2	waang4 zik6	P1948	反正	
1334	二十一、副詞/大約	大概	大概	tai22 kʰɔi33	tai22 kʰɔi33	daai6 koi3	P1950	大約	
1335	二十一、副詞/很	好	好	hu35	hu35	hu2	P1950	很	
1336	二十一、副詞/也	又	又	iɐu22	jɐu22	jau6	P1950	也	
1337	二十二、介詞/被（被狗咬了）	捱	挨	ŋai21	ŋai21	ngaai4	P1952	被（被狗咬了）	
1338	二十二、介詞/把（把門關上）	擰	拧	niŋ55	neŋ55	ning1	P1952	把（把門關上）	原文有音無字
1339	二十二、介詞/對（他對你好）	對	对	tui33	tui33	dui3	P1952	對（他對你好）	
1340	二十二、介詞/到（到哪兒去）	到	到	tu33	tu33	du3	P1954	到（到哪兒去）	
1341	二十二、介詞/到（到那天爲止）	到	到	tu33	tu33	du3	P1954	到（到那天爲止）	
1342	二十二、介詞/到（扔到水裏）	落	落	lɔk2	lɔk2	lok6	P1954	到（扔到水裏）	
1343	二十二、介詞/在（在哪兒住）	喺	喺	hɐi35	hɐi35	hai2	P1956	在（在哪兒住）	原文有音無字
1344	二十二、介詞/從（從哪兒走）	打	打	ta35	ta35	daa2	P1956	從（從哪兒走）	
1345	二十二、介詞/用（用筆寫）	擰	拧	niŋ55	neŋ55	ning1	P1956	用（用筆寫）	原文有音無字
1346	二十二、介詞/替（替他說的）	幫	帮	pɔŋ55	pɔŋ55	bong1	P1958	替（替他說的）	
1347	二十二、介詞/給（給大家辦事）	幫	帮	pɔŋ55	pɔŋ55	bong1	P1958	給（給大家辦事）	
1348	二十二、介詞/和（我和你去）	同	同	tʰuŋ21	tʰʊŋ21	tung4	P1958	和（我和你去）	
1349	二十二、介詞/比（比他高）	比	比	pi35	pi35	bi2	P1960	比（比他高）	
1350	二十二、介詞/論（論斤賣）	論	论	lɐn22	lɐn22	lan6	P1960	論（論斤賣）	
1351	二十二、介詞/向（向他借）	同	同	tʰuŋ21	tʰʊŋ21	tung4	P1960	向（向他借）	
1352	二十二、介詞/望（望東走）	向	向	hœŋ33	hœŋ33	hoeng3	P1962	望（望東走）	
1353	二十二、介詞/從小	從細	从细	tʃʰuŋ21 ɬɐi33	tʃʰʊŋ21 ɬɐi33	cung4 slai3	P1962	從小	
1354	二十二、介詞/從頭	從頭	从头	tʃʰuŋ21 tʰɐu21	tʃʰʊŋ21 tʰɐu21	cung4 tau4	P1962	從頭	
1355	二十三、數量/一個人	一個人	一个人	iɐt5 kɔ33 iɐn21	jɐt5 kɔ33 jɐn21	jat1 go3 jan4	P1964	一個人	
1356	二十三、數量/一位客人	一位客人	一個客人	iɐt5 kɔ33 hak3 iɐn21	jɐt5 kɔ33 hak3 jɐn21	jat1 go3 haak3 jan4	P1964	一位客人	
1357	二十三、數量/一頭牛	一隻牛	一只牛	iɐt5 tʃik3 ŋɐu21	jɐt5 tʃek3 ŋɐu21	jat1 zik3 ngau4	P1964	一頭牛	
1358	二十三、數量/一口豬	一隻豬	一只猪	iɐt5 tʃik3 tʃy55	jɐt5 tʃek3 tʃy55	jat1 zik3 zyu1	P1966	一口豬	
1359	二十三、數量/一隻雞	一隻雞	一只鸡	iɐt5 tʃik3 kɐi55	jɐt5 tʃek3 kɐi55	jat1 zik3 gai1	P1966	一隻雞	
1360	二十三、數量/一條魚	一條魚	一条鱼	iɐt5 tʰiu21 y21	jɐt5 tʰiu21 jy21	jat1 tiu4 jyu4	P1966	一條魚	
1361	二十三、數量/一匹馬	一匹馬	一匹马	iɐt5 pʰɐt5 ma23	jɐt5 pʰɐt5 ma24	jat1 pat1 maa5	P1968	一匹馬	
1362	二十三、數量/一把刀	一把刀	一把刀	iɐt5 pa35 tu55	jɐt5 pa35 tu55	jat1 baa2 du1	P1968	一把刀	
1363	二十三、數量/一服藥	一劑藥	一剂药	iɐt5 tʃɐi55 iœk2	jɐt5 tʃɐi55 jœk2	jat1 zai1 joek6	P1968	一服藥	
1364	二十三、數量/一朵花	一朵花	一朵花	iɐt5 tœ35 ua55	jɐt5 tœ35 wa55	jat1 doe2 waa1	P1970	一朵花	
1365	二十三、數量/一頓飯	一餐飯	一餐饭	iɐt5 tʃʰan55 fan22	jɐt5 tʃʰan55 fan22	jat1 caan1 faan6	P1970	一頓飯	
1366	二十三、數量/一口飯	一啖飯	一啖饭	iɐt5 tam22 fan22	jɐt5 tam22 fan22	jat1 daam6 faan6	P1970	一口飯	原文[tam22]有音無字
1367	二十三、數量/一瓶酒	一樽酒	一樽酒	iɐt5 tʃyn55 tʃɐu35	jɐt5 tʃyn55 tʃɐu35	jat1 zyun1 zau2	P1972	一瓶酒	
1368	二十三、數量/一盒火柴	一盒火柴	一盒火柴	iɐt5 hɐp2 fɔ35 tʃʰai21	jɐt5 hɐp2 fɔ35 tʃʰai21	jat1 hap6 fo2 caai4	P1972	一盒火柴	
1369	二十三、數量/一輛車	一架車	一架车	iɐt5 kʰa33 tʃʰɛ55	jɐt5 kʰa33 tʃʰɛ55	jat1 kaa3 ce1	P1972	一輛車	
1370	二十三、數量/一隻手	一隻手	一只手	iɐt5 tʃik3 ʃɐu35	jɐt5 tʃek3 ʃɐu35	jat1 zik3 sau2	P1974	一隻手	
1371	二十三、數量/一張紙	一張紙	一张纸	iɐt5 tʃœŋ55 tʃi35	jɐt5 tʃœŋ55 tʃi35	jat1 zoeng1 zi2	P1974	一張紙	
1372	二十三、數量/一牀被	一翻被	一翻被	iɐt5 fan55 pʰi23	jɐt5 fan55 pʰi24	jat1 faan1 pi5	P1974	一牀被	
1373	二十三、數量/一封信	一封信	一封信	iɐt5 fuŋ55 ɬɐn33	jɐt5 fʊŋ55 ɬɐn33	jat1 fung1 slan3	P1976	一封信	
1374	二十三、數量/一支筆	一支筆	一支笔	iɐt5 tʃi55 pɐt5	jɐt5 tʃi55 pɐt5	jat1 zi1 bat1	P1976	一支筆	
1375	二十三、數量/一首歌	一條歌	一条歌	iɐt5 tʰiu21 kɔ55	jɐt5 tʰiu21 kɔ55	jat1 tiu4 go1	P1976	一首歌	
1376	二十三、數量/一根繩	一條索	一条索	iɐt5 tʰiu21 ɬɔk3	jɐt5 tʰiu21 ɬɔk3	jat1 tiu4 slok3	P1978	一根繩	
1377	二十三、數量/一棵樹	一棵樹	一棵树	iɐt5 pʰɔ55 ʃy22	jɐt5 pʰɔ55 ʃy22	jat1 po1 syu6	P1978	一棵樹	
1378	二十三、數量/一顆珠子	一粒珠	一粒珠	iɐt5 nɐp5 tʃy55	jɐt5 nɐp5 tʃy55	jat1 nap1 zyu1	P1978	一顆珠子	
1379	二十三、數量/一粒米	一粒米	一粒米	iɐt5 nɐp5 mɐi23	jɐt5 nɐp5 mɐi24	jat1 nap1 mai5	P1980	一粒米	
1380	二十三、數量/一塊布	一塊布	一块布	iɐt5 uai33 pu33	jɐt5 wai33 pu33	jat1 waai3 bu3	P1980	一塊布	
1381	二十三、數量/一塊錢	一文銀	一文银	iɐt5 mɐn55 ŋɐn21	jɐt5 mɐn55 ŋɐn21	jat1 man1 ngan4	P1980	一塊錢	
1382	二十三、數量/一毛錢	一毫子	一毫子	iɐt5 hu21 tsɿ35	jɐt5 hu21 tsɿ35	jat1 hu4 zy2	P1982	一毛錢	
1383	二十三、數量/一把剪子	一把剪刀	一把剪刀	iɐt5 pa35 tʃin35 tu55	jɐt5 pa35 tʃin35 tu55	jat1 baa2 zin2 du1	P1982	一把剪子	
1384	二十三、數量/一架飛機	一架飛機	一架飞机	iɐt5 kʰa33 fi55 ki55	jɐt5 kʰa33 fi55 ki55	jat1 kaa3 fi1 gi1	P1982	一架飛機	
1385	二十三、數量/一所房子	一間屋	一间屋	iɐt5 kɛn55 uk5	jɐt5 kɛn55 ʊk5	jat1 gen1 uk1	P1984	一所房子	
1386	二十三、數量/一座橋	一條橋	一条桥	iɐt5 tʰiu21 kʰiu21	jɐt5 tʰiu21 kʰiu21	jat1 tiu4 kiu4	P1984	一座橋	
1387	二十三、數量/一面旗	一支旗	一支旗	iɐt5 tʃi55 kʰi21	jɐt5 tʃi55 kʰi21	jat1 zi1 ki4	P1984	一面旗	
1388	二十三、數量/一樁事情	一件事	一件事	iɐt5 kin22 sɿ22	jɐt5 kin22 sɿ22	jat1 gin6 sy6	P1986	一樁事情	
1389	二十三、數量/一掛鞭炮	一封炮	一封炮	iɐt5 fuŋ55 pʰɛu33	jɐt5 fʊŋ55 pʰɛu33	jat1 fung1 peu3	P1986	一掛鞭炮	
1390	二十三、數量/一雙鞋	一對鞋	一对鞋	iɐt5 tui33 hai21	jɐt5 tui33 hai21	jat1 dui3 haai4	P1986	一雙鞋	
1391	二十三、數量/一對花瓶	一對花瓶	一对花瓶	iɐt5 tui33 ua55 pʰiŋ21	jɐt5 tui33 wa55 pʰeŋ21	jat1 dui3 waa1 ping4	P1988	一對花瓶	
1392	二十三、數量/一副眼鏡	一副眼鏡	一副眼镜	iɐt5 fu33 ŋɛn23 kɛŋ33	jɐt5 fu33 ŋɛn24 kɛŋ33	jat1 fu3 ngen5 geng3	P1988	一副眼鏡	
1393	二十三、數量/一窩蜂	一竇蜂	一窦蜂	iɐt5 tɐu33 fuŋ55	jɐt5 tɐu33 fʊŋ55	jat1 dau3 fung1	P1988	一窩蜂	
1394	二十三、數量/一趟	一回	一回	iɐt5 ui21	jɐt5 wui21	jat1 wui4	P1990	一趟	原文「回」字誤作[ui31]
1395	二十三、數量/一會兒	一陣間	一阵间	iɐt5 tʃɐn22 kɛn55	jɐt5 tʃɐn22 kɛn55	jat1 zan6 gen1	P1990	一會兒	
1396	二十三、數量/一陣雨	一乍雨	一乍雨	iɐt5 ʃa21 y23	jɐt5 ʃa21 jy24	jat1 saa4 jyu5	P1990	一陣雨	原文[ʃa21]有音無字
1397	二十三、數量/兩個	兩個	两个	lœŋ23 kɔ33	lœŋ24 kɔ33	loeng5 go3	P1992	兩個	
1398	二十三、數量/第二	第二	第二	tɐi22 i22	tɐi22 ji22	dai6 ji6	P1992	第二	
1399	二十三、數量/二哥	二哥	二哥	i22 kɔ55	ji22 kɔ55	ji6 go1	P1992	二哥	
1400	二十三、數量/大哥	大哥	大哥	tai22 kɔ55	tai22 kɔ55	daai6 go1	P1994	大哥	
1401	二十三、數量/多（十多個）	幾	几	ki35	ki35	gi2	P1994	多（十多個）	
1402	二十三、數量/來（十來個）	幾	几	ki35	ki35	gi2	P1994	來（十來個）	原文「幾」字誤作[ki55]
1403	二十三、數量/成（成千個）	成	成	ʃiŋ21	ʃeŋ21	sing4	P1996	成（成千個）	
1404	二十三、數量/上（上萬個）	上	上	ʃœŋ23	ʃœŋ24	soeng5	P1996	上（上萬個）	
1405	二十三、數量/幾個（多少個）	幾多個	几多个	ki35 tɔ55 kɔ33	ki35 tɔ55 kɔ33	gi2 do1 go3	P1996	幾個（多少個）	
1406	二十三、數量/幾個	幾個	几个	ki35 kɔ33	ki35 kɔ33	gi2 go3	P1998	幾個	
1407	二十三、數量/十	十	十	ʃɐp2	ʃɐp2	sap6	P1998	十	
1408	二十三、數量/二十	二十	二十	i22 ʃɐp2	ji22 ʃɐp2	ji6 sap6	P1998	二十	
1409	二十三、數量/二十二	二十二	二十二	i22 ʃɐp2 i22	ji22 ʃɐp2 ji22	ji6 sap6 ji6	P2000	二十二	
1410	二十三、數量/三十	三十	三十	ɬam55 ʃɐp2	ɬam55 ʃɐp2	slaam1 sap6	P2000	三十	
1411	二十三、數量/三十三	三十三	三十三	ɬam55 ʃɐp2 ɬam55	ɬam55 ʃɐp2 ɬam55	slaam1 sap6 slaam1	P2000	三十三	
1412	二十三、數量/四十	四十	四十	ɬi33 ʃɐp2	ɬi33 ʃɐp2	sli3 sap6	P2002	四十	
1413	二十三、數量/一百	一百	一百	iɐt5 pak3	jɐt5 pak3	jat1 baak3	P2002	一百	
1414	二十三、數量/一百一十	百一	百一	pak3 iɐt5	pak3 jɐt5	baak3 jat1	P2002	一百一十	
1415	二十三、數量/一千零二十	一千零二十	一千零二十	iɐt5 tʃʰin55 liŋ21 i22 ʃɐp2	jɐt5 tʃʰin55 leŋ21 ji22 ʃɐp2	jat1 cin1 ling4 ji6 sap6	P2004	一千零二十	
1416	二十三、數量/二斤	二斤	二斤	lœŋ23 kɐn55	lœŋ24 kɐn55	loeng5 gan1	P2004	二斤	
1417	二十三、數量/二兩	二兩	二两	i22 lœŋ35	ji22 lœŋ35	ji6 loeng2	P2004	二兩	
